Customer_Name,Days_Since_Last_Order,Total_Orders,Total_Lifetime_Value,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CRM_Segment,CRM_Priority
Dhanuk D’Alia,586,1,28703.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hrishita Chana,343,1,28657.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hansh Rajagopal,417,1,28628.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ayesha Sampath,376,1,28539.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shalv Kapoor,260,1,28400.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Lavanya Hayer,305,1,28366.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Alisha Chadha,642,1,28355.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anahi Sharaf,323,1,28317.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Parinaaz Som,703,1,28303.35,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Misha Shan,637,1,28226.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Madhup Kunda,604,1,28128.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Zain Dani,264,1,28121.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Stuvan Kara,581,1,27990.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aradhya Kothari,466,1,27957.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Riya Sant,502,1,27902.1,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jivin Sood,403,1,27890.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nirvaan Karan,457,1,27879.15,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mohanlal Kapoor,721,1,27817.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Darshit Contractor,577,1,27668.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aaryahi Sehgal,721,1,27630.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Arhaan Khatri,283,1,27590.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hazel Dyal,501,1,27569.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anika Tata,643,1,27537.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Yakshit Cheema,445,1,27502.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samarth Chand,296,1,27474.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Renee Gole,276,1,27376.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anahi Issac,689,1,27343.85,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Alisha Tata,620,1,27327.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Alisha Mann,625,1,27318.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shanaya Jaggi,312,1,27307.95,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hrishita Tailor,314,1,27298.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jiya Swaminathan,612,1,27285.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vanya Bose,358,1,27280.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Darshit Keer,384,1,27223.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Vedika Bawa,706,1,27211.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Saanvi Vora,329,1,27184.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Gatik Jayaraman,420,1,27140.55,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jivika Yadav,680,1,27043.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Arnav Agate,539,1,26993.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Piya Issac,706,1,26976.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Riya Dada,313,1,26961.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anya Dass,531,1,26924.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kaira Sane,506,1,26923.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hrishita Mangat,252,1,26889.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jiya Banerjee,682,1,26874.45,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Manjari Kar,649,1,26831.1,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mamooty Tata,277,1,26824.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ehsaan Gokhale,409,1,26778.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Arnav Buch,449,1,26763.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Parinaaz Mahal,684,1,26681.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ishaan Banik,708,1,26652.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aaina Vasa,441,1,26505.55,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aarav Batra,576,1,26458.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ranbir Jain,368,1,26366.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mamooty Kapur,493,1,26325.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Tiya Mall,489,1,26309.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shayak Agrawal,479,1,26023.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ayesha Dani,597,1,25956.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jayan Lall,668,1,25949.25,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhruv Bali,255,1,25947.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aarush Shroff,264,1,25916.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Zaina Soman,423,1,25908.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kiaan Zachariah,264,1,25908.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anay Gopal,252,1,25832.35,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jayant Khatri,530,1,25795.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shlok Bajwa,253,1,25789.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samarth Sangha,264,1,25785.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Veer Kohli,374,1,25776.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Raghav Krishna,661,1,25716.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aniruddh Mangat,606,1,25702.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Rohan Gulati,357,1,25697.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Alia Bandi,667,1,25673.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Zara Lad,383,1,25551.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Indrajit Garde,538,1,25492.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kaira Acharya,344,1,25464.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anvi Joshi,718,1,25337.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Keya D’Alia,341,1,25178.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mohanlal Ratti,552,1,25028.25,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhanush Jha,654,1,24974.1,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nitara Contractor,497,1,24944.1,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nishith Sachar,681,1,24922.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ryan Choudhry,419,1,24797.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Eshani Karpe,380,1,24778.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shalv Dutta,618,1,24735.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Manjari Doshi,349,1,24665.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hazel Kulkarni,375,1,24655.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Madhav Gandhi,479,1,24638.25,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kashvi Mani,692,1,24510.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Abram Chaudhary,457,1,24437.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kismat Chandran,427,1,24306.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Lakshay Kara,428,1,24120.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samiha Aurora,288,1,24044.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kashvi Kapoor,371,1,24001.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Indrajit Dave,723,1,23987.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Emir Dass,525,1,23921.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Fateh Chana,390,1,23913.05,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Priyansh Amble,247,1,23907.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mannat Jaggi,714,1,23904.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Chirag Banik,608,1,23856.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hiran Khalsa,684,1,23856.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ehsaan Shanker,473,1,23826.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Farhan Joshi,686,1,23809.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anvi Reddy,520,1,23784.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Taran Chahal,636,1,23765.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hunar Bahl,590,1,23737.95,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jayesh Chander,472,1,23579.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Bhavin Dora,615,1,23441.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Azad Kunda,542,1,23376.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Zaina Agarwal,268,1,23366.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Taimur Mall,659,1,23237.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nirvi Dutta,351,1,23233.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ishita Khosla,519,1,23029.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Emir Chauhan,268,1,22984.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Devansh Swaminathan,292,1,22975.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Charvi Gokhale,536,1,22947.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Badal Chana,645,1,22924.45,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Charvi Dora,395,1,22916.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Zara Din,336,1,22890.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ritvik Majumdar,298,1,22883.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Darshit Wali,594,1,22876.95,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Divyansh Din,480,1,22865.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Romil Saxena,592,1,22765.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Yakshit Contractor,482,1,22712.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tarini Manne,496,1,22707.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Lagan Korpal,681,1,22705.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hrishita Master,598,1,22703.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Umang Iyengar,492,1,22701.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Lakshit Das,581,1,22673.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vihaan Biswas,704,1,22544.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Pihu Kalla,541,1,22496.1,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shanaya Kant,361,1,22466.35,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Damini Bhatti,644,1,22444.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Miraya Majumdar,405,1,22349.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Fateh Bahl,622,1,22348.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aayush Krish,476,1,22338.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kiaan Wable,436,1,22307.9,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rati Dhar,669,1,22260.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dharmajan Doctor,344,1,22240.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tejas Dalal,421,1,22100.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Divij Loyal,358,1,22077.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ayesha Sant,595,1,21997.15,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anahita Sathe,728,1,21994.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Elakshi Kashyap,401,1,21979.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Arnav Viswanathan,353,1,21883.25,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Pihu Kar,726,1,21772.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Adira Issac,412,1,21669.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mamooty Solanki,728,1,21578.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aarav Bakshi,580,1,21528.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ishaan Sagar,456,1,21484.25,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Vivaan Dhingra,338,1,21426.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dhanuk Kibe,681,1,21404.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Prisha Lalla,267,1,21397.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Lakshay Tara,634,1,21343.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ranbir Tailor,534,1,21299.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vedika Jain,618,1,21175.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aaina Deshmukh,488,1,21146.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Purab Sane,534,1,21119.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Pihu Wason,516,1,21057.05,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Badal Lala,728,1,21006.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Heer Kuruvilla,453,1,20960.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nehmat Dugal,626,1,20932.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hridaan Kara,704,1,20848.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Neysa Ganguly,298,1,20828.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Krish Maharaj,386,1,20791.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Zoya Kashyap,420,1,20680.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jhanvi Date,271,1,20651.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rati Singhal,250,1,20613.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Seher Setty,468,1,20605.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rania Sura,469,1,20604.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Vaibhav Buch,698,1,20516.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jiya Bahl,246,1,20485.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kashvi Sekhon,641,1,20378.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Reyansh Dubey,273,1,20292.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Divit Swaminathan,629,1,20274.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Indranil Raj,549,1,20235.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ivan Kashyap,660,1,20116.25,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kabir Borra,540,1,20109.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Emir Subramaniam,467,1,20072.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Saira Mangat,694,1,20009.85,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nehmat Iyengar,717,1,19910.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Neysa Bassi,434,1,19821.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kashvi Vasa,349,1,19719.15,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ehsaan Majumdar,603,1,19714.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kiaan Ben,584,1,19646.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hansh Tak,514,1,19561.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mahika Sabharwal,382,1,19545.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Raghav Gara,679,1,19506.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ishita Wagle,329,1,19470.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anvi Madan,355,1,19402.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Suhana Raval,423,1,19394.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kanav Tak,675,1,19369.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samaira Gokhale,431,1,19231.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jivika Andra,393,1,19193.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tarini Bakshi,591,1,19167.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Divit Jaggi,657,1,19066.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Farhan Chhabra,401,1,19015.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mamooty Dube,588,1,18964.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mohanlal Rout,584,1,18941.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kashvi Khatri,455,1,18905.95,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kismat Mand,573,1,18861.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Eshani Swaminathan,276,1,18787.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Gatik Bhardwaj,722,1,18730.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Romil Bala,329,1,18676.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Vaibhav Manda,334,1,18658.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Azad Raj,690,1,18630.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Drishya Mahajan,719,1,18574.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vritika Sachar,575,1,18558.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hazel Sinha,730,1,18518.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vedika Krishnan,450,1,18400.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Miraya Jha,607,1,18347.25,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Darshit Chakrabarti,400,1,18328.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Sahil Kale,605,1,18325.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shlok Bakshi,315,1,18284.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Yashvi Sarraf,596,1,18238.45,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hiran Bahl,710,1,18208.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Lavanya Mammen,406,1,18085.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ehsaan Khurana,580,1,18065.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Divit Hora,550,1,17985.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Misha Suri,672,1,17978.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Gatik Comar,554,1,17949.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Heer Cheema,561,1,17904.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samar Kaur,397,1,17898.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Taimur Dash,277,1,17788.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Damini Bala,697,1,17787.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Miraan Iyer,556,1,17615.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Umang Bora,397,1,17553.15,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Khushi Bawa,327,1,17492.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Saksham Goyal,304,1,17459.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samarth Kurian,728,1,17433.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Indrajit Buch,354,1,17419.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Alisha Char,475,1,17398.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kimaya Tara,546,1,17370.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Adira Choudhry,297,1,17341.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jayan Hari,265,1,17300.05,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samaira Sethi,490,1,17202.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Riaan Choudhry,435,1,17149.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Onkar Sahota,498,1,17126.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Baiju Jaggi,353,1,17054.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rasha Dixit,366,1,17005.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mamooty Kari,533,1,16997.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kartik Mani,635,1,16946.45,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jivika Sani,404,1,16858.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Lakshit Sarma,436,1,16781.75,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nirvaan Bhardwaj,326,1,16681.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Madhav Guha,716,1,16551.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Piya Ganesan,638,1,16547.1,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samiha Mandal,410,1,16509.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Myra Sharaf,449,1,16421.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Saksham Rana,390,1,16358.25,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aaina Lalla,671,1,16344.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mahika Kakar,664,1,16252.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jhanvi Balay,662,1,16248.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anaya Dara,520,1,16150.95,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Indrans Bakshi,574,1,16134.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ahana  Deep,343,1,16053.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dharmajan Kakar,549,1,16046.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aaryahi Hegde,543,1,15988.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Gatik Choudhry,685,1,15975.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shlok Karpe,589,1,15855.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Riaan Krishna,713,1,15851.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Riaan Sura,628,1,15825.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vidur Khanna,321,1,15786.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Lagan Jhaveri,413,1,15716.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jayan Mane,362,1,15700.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Vedika Dugal,547,1,15640.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Drishya Amble,597,1,15638.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kismat Buch,557,1,15589.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vihaan Aurora,348,1,15467.45,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hazel Kade,443,1,15455.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hazel Reddy,336,1,15443.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Gokul Bava,428,1,15434.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kavya Korpal,671,1,15415.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aradhya Sane,501,1,15395.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Madhup Mannan,419,1,15268.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Vihaan Jayaraman,347,1,15136.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nayantara Sandhu,627,1,15095.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Sumer Vasa,454,1,15075.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Priyansh Bedi,686,1,15001.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhanuk Bhatnagar,350,1,14966.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dhanuk Raja,469,1,14850.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Yakshit Kuruvilla,253,1,14734.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Zain Brar,443,1,14630.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samiha Halder,426,1,14562.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tanya Banerjee,249,1,14412.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ishita Lala,386,1,14400.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kaira Gour,250,1,14394.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aaina Ganguly,719,1,14384.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ivana Sahota,452,1,14347.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tushar Sachdev,301,1,14345.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tushar Iyengar,523,1,14320.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Alisha Rajagopalan,482,1,14263.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Darshit Gupta,590,1,14211.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hrishita Mand,264,1,14177.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Prerak Sankaran,649,1,14160.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Onkar Borah,638,1,14133.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shayak Bandi,508,1,14101.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Devansh Karnik,579,1,14059.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kiara Saraf,343,1,14051.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mehul Toor,544,1,14010.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Amani Sanghvi,472,1,13970.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ahana  Borah,467,1,13930.65,2,1,1,2-1-1,Lost Customer,5 — Re-engage
